FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
ЦФО;Тверская область;10;10023,2;2483,4;2965,8;0;0;3484;0;325,2;764,8;;;;;;
ЦФО;Тверская область;11;1145;114,2;453;44,1;0;233,3;0;66,6;233,8;;;;;;
ЦФО;Тверская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Тверская область;13;645,5;38,7;124,2;0;0;0;0;196,6;286;;;;;;
ЦФО;Тульская область;3;201,6;27,6;60,5;0;0;9;4;7;93,5;412;150,2;694,1;0;109;585,1
ЦФО;Тульская область;4;5,9;0;4,9;0;0;0;0;0,5;0,5;;;;;;
ЦФО;Тульская область;5;90686,5;17835,6;28008,4;0;0;4896,3;1707,5;2887,2;35351,5;;;;;;
ЦФО;Тульская область;6;326,1;34,3;112,4;0;0;0;0;0;179,4;;;;;;
ЦФО;Тульская область;7;2075,5;0;1649,3;0;0;0;0;193;233,2;;;;;;
ЦФО;Тульская область;8;85501;16634,8;26320,5;0;0;4276,1;1707,5;2538,3;34023,8;;;;;;
ЦФО;Тульская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Тульская область;10;5185,5;1200,8;1687,9;0;0;620,2;0;348,9;1327,7;;;;;;
ЦФО;Тульская область;11;1975,4;0;1596,3;0;0;0;0;145,9;233,2;;;;;;
ЦФО;Тульская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Тульская область;13;100,1;0;53;0;0;0;0;47,1;0;;;;;;
ЦФО;Ярославская область;3;407;85,9;128;1;6;46;2;51;87,1;1164;286,9;2927,2;0;15,8;2911,4
ЦФО;Ярославская область;4;57,7;2,7;37,9;0;0;3;0;4,4;9,7;;;;;;
ЦФО;Ярославская область;5;137896,5;47304,3;40737,6;275,2;1919,9;10355,6;560,7;15618,6;21124,6;;;;;;
ЦФО;Ярославская область;6;27155,4;5696,5;14715,1;0;0;1205,5;0;4155,2;1383,1;;;;;;
ЦФО;Ярославская область;7;10969,7;2120,8;5825,7;0;0;1191,2;0;486,4;1345,6;;;;;;
ЦФО;Ярославская область;8;81339,2;26220,4;31766,2;0;525,3;2444,5;0;5148,2;15234,6;;;;;;
ЦФО;Ярославская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Ярославская область;10;56557,3;21083,9;8971,4;275,2;1394,6;7911,1;560,7;10470,4;5890;;;;;;
ЦФО;Ярославская область;11;5346,5;0;3763,2;0;0;0;0;486,4;1096,9;;;;;;
ЦФО;Ярославская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЦФО;Ярославская область;13;5623,2;2120,8;2062,5;0;0;1191,2;0;0;248,7;;;;;;
ЮФО;Астраханская область;3;252;48,4;48,2;0;9;57,2;9;33,9;46,3;338;345;24860,6;0;112,6;25748
ЮФО;Астраханская область;4;74,8;8,5;37,8;0;2;5;0;14,1;7,4;;;;;;
ЮФО;Астраханская область;5;112297,9;34327,5;22444,7;0;2361,6;21340,8;2308,5;9683,4;19831,4;;;;;;
ЮФО;Астраханская область;6;1240,5;701,5;145,6;0;0;18,5;41,6;83,3;250;;;;;;
ЮФО;Астраханская область;7;13459,2;1591,4;4003,2;0;500;424,2;0;4790,3;2150,1;;;;;;
ЮФО;Астраханская область;8;31427,7;4006,7;5992,1;0;0;4964,9;744;3073,4;12646,6;;;;;;
ЮФО;Астраханская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Астраханская область;10;80870,2;30320,8;16452,6;0;2361,6;16375,9;1564,5;6610;7184,8;;;;;;
ЮФО;Астраханская область;11;2286,7;0;449,2;0;0;0;0;10,6;1826,9;;;;;;
ЮФО;Астраханская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Астраханская область;13;11172,5;1591,4;3554;0;500;424,2;0;4779,7;323,2;;;;;;
ЮФО;Волгоградская область;3;416,7;52,3;102,9;0,7;7,5;43,3;0;70,6;139,4;3290;142;3248,3;0;328,7;3479,6
ЮФО;Волгоградская область;4;243,1;211,9;16,7;0;1,3;6;0;1,7;5,5;;;;;;
ЮФО;Волгоградская область;5;143719,3;37889,6;29477,5;235,6;3631,4;8618,3;0;20651,4;43215,5;;;;;;
ЮФО;Волгоградская область;6;2436,8;1474,5;114,6;0;148,6;189,5;0;266;243,6;;;;;;
ЮФО;Волгоградская область;7;10325,2;2895,6;4237,4;0;170,8;1284,5;0;305,9;1431;;;;;;
ЮФО;Волгоградская область;8;61825,7;8074,9;23497,3;223,3;299,9;2247,8;0;1194,6;26287,9;;;;;;
ЮФО;Волгоградская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Волгоградская область;10;81893,6;29814,7;5980,2;12,3;3331,5;6370,5;0;19456,8;16927,6;;;;;;
ЮФО;Волгоградская область;11;4725,9;200;3108,6;0;166;230,5;0;84;936,8;;;;;;
ЮФО;Волгоградская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Волгоградская область;13;5599,3;2695,6;1128,8;0;4,8;1054;0;221,9;494,2;;;;;;
ЮФО;Краснодарский край;3;1445,9;241;364,1;1,7;12;192,7;102;276;256,4;3382;1449,8;15506,7;0;4019;11064,4
ЮФО;Краснодарский край;4;270,7;17,4;168,5;6,4;2,3;7,3;10;35;23,8;;;;;;
ЮФО;Краснодарский край;5;475580,4;125134,7;106918,6;652,6;5522,2;53879,1;20749,5;94390,5;68333,2;;;;;;
ЮФО;Краснодарский край;6;18062,6;3634,6;8636;0;108,8;1816,8;201,6;2561,4;1103,4;;;;;;
ЮФО;Краснодарский край;7;30307,4;2737,4;18916,2;440,3;146,3;1152,9;1027,3;2716,7;3170,3;;;;;;
ЮФО;Краснодарский край;8;141347,3;31911,8;44161;652,6;0;25801,8;6699,6;27110,5;5010;;;;;;
ЮФО;Краснодарский край;9;1464,1;300;734,5;0;0;115;193,6;0;121;;;;;;
ЮФО;Краснодарский край;10;332769;92922,9;62023,1;0;5522,2;27962,3;13856,3;67280;63202,2;;;;;;
ЮФО;Краснодарский край;11;4359;84;3797,3;87,3;0;140,2;0;235;15,2;;;;;;
ЮФО;Краснодарский край;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Краснодарский край;13;25948,4;2653,4;15118,9;353;146,3;1012,7;1027,3;2481,7;3155,1;;;;;;
ЮФО;Республика Адыгея;3;150;21;70,8;0,3;3;17,6;3;6,5;27,8;28;0;0;0;0;189
ЮФО;Республика Адыгея;4;30,7;0;21,6;1;0,2;0;0;0;7,9;;;;;;
ЮФО;Республика Адыгея;5;27151,1;5200,1;12483,7;54,2;41,5;3767,7;41,5;1136,1;4426,3;;;;;;
ЮФО;Республика Адыгея;6;10544,2;1360,7;5804,6;0;0;1597,1;0;100,9;1680,9;;;;;;
ЮФО;Республика Адыгея;7;1798,1;0;962;65,6;23,2;0;0;0;747,3;;;;;;
ЮФО;Республика Адыгея;8;13305,5;2787,1;6093,5;54,2;12;964,2;12;698,8;2683,7;;;;;;
ЮФО;Республика Адыгея;9;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Республика Адыгея;10;13845,6;2413;6390,2;0;29,5;2803,5;29,5;437,3;1742,6;;;;;;
ЮФО;Республика Адыгея;11;1147,1;0;624,8;0;0;0;0;0;522,3;;;;;;
ЮФО;Республика Адыгея;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Республика Адыгея;13;651;0;337,2;65,6;23,2;0;0;0;225;;;;;;
ЮФО;Республика Калмыкия;3;84;8;38;0;0;11;0;13;14;334;290;301;0;0;301
ЮФО;Республика Калмыкия;4;3,5;0;3,5;0;0;0;0;0;0;;;;;;
ЮФО;Республика Калмыкия;5;18460,5;3487,2;8544,7;0;0;2031;0;2162,9;2234,7;;;;;;
ЮФО;Республика Калмыкия;6;698,6;28,7;435,5;0;0;0;0;182,2;52,2;;;;;;
ЮФО;Республика Калмыкия;7;139,3;0;139,3;0;0;0;0;0;0;;;;;;
ЮФО;Республика Калмыкия;8;14754,8;2655,6;7488,2;0;0;1872;0;1495,3;1243,7;;;;;;
ЮФО;Республика Калмыкия;9;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Республика Калмыкия;10;3705,7;831,6;1056,5;0;0;159;0;667,6;991;;;;;;
ЮФО;Республика Калмыкия;11;127,7;0;127,7;0;0;0;0;0;0;;;;;;
ЮФО;Республика Калмыкия;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Республика Калмыкия;13;11,6;0;11,6;0;0;0;0;0;0;;;;;;
ЮФО;Республика Крым;3;488,3;72,6;214,5;0;6,8;26;0;24,3;144,1;954;833,1;4560,3;0;1185,5;4026,8
ЮФО;Республика Крым;4;59,9;1;51;0;0;0;0;0;7,9;;;;;;
ЮФО;Республика Крым;5;163741,7;39765,4;60204,3;0;1109,6;7932,9;0;5546,3;49183,2;;;;;;
ЮФО;Республика Крым;6;2184,6;187,7;1317,7;0;0;387,3;0;0;291,9;;;;;;
ЮФО;Республика Крым;7;7540,2;42;6472;0;0;0;0;0;1026,2;;;;;;
ЮФО;Республика Крым;8;120723,4;26676,5;47715,7;0;240,2;5651;0;2648,3;37791,7;;;;;;
ЮФО;Республика Крым;9;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Республика Крым;10;43018,3;13088,9;12488,6;0;869,4;2281,9;0;2898;11391,5;;;;;;
ЮФО;Республика Крым;11;3721,6;0;3411,2;0;0;0;0;0;310,4;;;;;;
ЮФО;Республика Крым;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Республика Крым;13;3818,6;42;3060,8;0;0;0;0;0;715,8;;;;;;
ЮФО;Ростовская область;3;850,5;167,3;208,2;0;25,5;110,5;20;84,9;234,1;3902;7365,9;21077,7;0;639,1;20815,6
ЮФО;Ростовская область;4;1216,7;451,3;473,3;2;2;10,4;157,8;97,1;22,8;;;;;;
ЮФО;Ростовская область;5;282562,5;91193,2;68396,7;0;9817,3;27231,8;4384,8;19248;62290,7;;;;;;
ЮФО;Ростовская область;6;8867,8;3697,1;2242,9;0;0;1028,5;0;1438,1;461,2;;;;;;
ЮФО;Ростовская область;7;30806;2693,7;20732,6;43,9;514,9;1372,9;439,3;2320,7;2688;;;;;;
ЮФО;Ростовская область;8;124663,3;30109,5;33770,1;0;2805,8;12077,8;1736,5;5415,2;38748,4;;;;;;
ЮФО;Ростовская область;9;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Ростовская область;10;157899,2;61083,7;34626,6;0;7011,5;15154;2648,3;13832,8;23542,3;;;;;;
ЮФО;Ростовская область;11;9982,2;90;7962,8;0;107,9;20;0;375,4;1426,1;;;;;;
ЮФО;Ростовская область;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Ростовская область;13;20823,8;2603,7;12769,8;43,9;407;1352,9;439,3;1945,3;1261,9;;;;;;
ЮФО;Севастополь;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЮФО;Севастополь;4;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;5;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;6;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;7;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;8;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;9;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;10;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;11;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;12;0;0;0;0;0;0;0;0;0;;;;;;
ЮФО;Севастополь;13;0;0;0;0;0;0;0;0;0;;;;;;
