FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10
СФО;Томская область;6;0;0;0;0;0;0;0;;;
СФО;Томская область;7;0;0;0;0;0;0;0;;;
СФО;Томская область;8;0;0;0;0;0;0;0;;;
СФО;Томская область;9;0;0;0;0;0;0;0;;;
СФО;Томская область;10;0;0;0;0;0;0;0;;;
УФО;Курганская область;3;0;0;0;0;0;0;0;0;0;0
УФО;Курганская область;4;0;0;0;0;0;0;0;;;
УФО;Курганская область;5;0;0;0;0;0;0;0;;;
УФО;Курганская область;6;0;0;0;0;0;0;0;;;
УФО;Курганская область;7;0;0;0;0;0;0;0;;;
УФО;Курганская область;8;0;0;0;0;0;0;0;;;
УФО;Курганская область;9;0;0;0;0;0;0;0;;;
УФО;Курганская область;10;0;0;0;0;0;0;0;;;
УФО;Свердловская область;3;16;0;0;0;0;0;0;0;0;0
УФО;Свердловская область;4;0;0;0;0;0;0;0;;;
УФО;Свердловская область;5;0;0;0;0;0;0;0;;;
УФО;Свердловская область;6;0;0;0;0;0;0;0;;;
УФО;Свердловская область;7;0;0;0;0;0;0;0;;;
УФО;Свердловская область;8;0;0;0;0;0;0;0;;;
УФО;Свердловская область;9;0;0;0;0;0;0;0;;;
УФО;Свердловская область;10;0;0;0;0;0;0;0;;;
УФО;Тюменская область;3;0;0;0;0;0;0;0;0;0;0
УФО;Тюменская область;4;0;0;0;0;0;0;0;;;
УФО;Тюменская область;5;0;0;0;0;0;0;0;;;
УФО;Тюменская область;6;0;0;0;0;0;0;0;;;
УФО;Тюменская область;7;0;0;0;0;0;0;0;;;
УФО;Тюменская область;8;0;0;0;0;0;0;0;;;
УФО;Тюменская область;9;0;0;0;0;0;0;0;;;
УФО;Тюменская область;10;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;3;0;0;0;0;0;0;0;0;0;0
УФО;Ханты-Мансийский автономный округ — Югра;4;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;5;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;6;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;7;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;8;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;9;0;0;0;0;0;0;0;;;
УФО;Ханты-Мансийский автономный округ — Югра;10;0;0;0;0;0;0;0;;;
УФО;Челябинская область;3;0;0;0;0;0;0;0;0;0;0
УФО;Челябинская область;4;0;0;0;0;0;0;0;;;
УФО;Челябинская область;5;0;0;0;0;0;0;0;;;
УФО;Челябинская область;6;0;0;0;0;0;0;0;;;
УФО;Челябинская область;7;0;0;0;0;0;0;0;;;
УФО;Челябинская область;8;0;0;0;0;0;0;0;;;
УФО;Челябинская область;9;0;0;0;0;0;0;0;;;
УФО;Челябинская область;10;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;3;0;0;0;0;0;0;0;0;0;0
УФО;Ямало-Ненецкий автономный округ;4;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;5;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;6;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;7;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;8;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;9;0;0;0;0;0;0;0;;;
УФО;Ямало-Ненецкий автономный округ;10;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Белгородская область;4;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;5;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;6;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;7;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;8;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;9;0;0;0;0;0;0;0;;;
ЦФО;Белгородская область;10;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Брянская область;4;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;5;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;6;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;7;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;8;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;9;0;0;0;0;0;0;0;;;
ЦФО;Брянская область;10;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Владимирская область;4;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;5;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;6;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;7;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;8;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;9;0;0;0;0;0;0;0;;;
ЦФО;Владимирская область;10;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Воронежская область;4;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;5;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;6;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;7;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;8;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;9;0;0;0;0;0;0;0;;;
ЦФО;Воронежская область;10;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Ивановская область;4;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;5;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;6;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;7;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;8;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;9;0;0;0;0;0;0;0;;;
ЦФО;Ивановская область;10;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Калужская область;4;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;5;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;6;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;7;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;8;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;9;0;0;0;0;0;0;0;;;
ЦФО;Калужская область;10;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Костромская область;4;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;5;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;6;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;7;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;8;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;9;0;0;0;0;0;0;0;;;
ЦФО;Костромская область;10;0;0;0;0;0;0;0;;;
ЦФО;Курская область;3;1;0;0;0;1;1;0;0;0;0
ЦФО;Курская область;4;0;0;0;0;1;1;0;;;
ЦФО;Курская область;5;0;0;0;0;0;0;0;;;
ЦФО;Курская область;6;0;0;0;0;0;0;0;;;
ЦФО;Курская область;7;0;0;0;0;0;0;0;;;
ЦФО;Курская область;8;0;0;0;0;0;0;0;;;
ЦФО;Курская область;9;1;0;0;0;1;1;0;;;
ЦФО;Курская область;10;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;3;1;0;0;0;0;0;0;0;0;0
ЦФО;Липецкая область;4;1;0;0;0;0;0;0;;;
ЦФО;Липецкая область;5;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;6;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;7;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;8;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;9;0;0;0;0;0;0;0;;;
ЦФО;Липецкая область;10;0;0;0;0;0;0;0;;;
ЦФО;Москва;3;29;12;4;13;17;16;1;13;10;1
ЦФО;Москва;4;7;0;4;10;2;2;0;;;
ЦФО;Москва;5;11;1;0;0;2;2;0;;;
ЦФО;Москва;6;12;0;1;3;1;1;0;;;
ЦФО;Москва;7;8;0;1;3;1;1;0;;;
ЦФО;Москва;8;2;0;0;0;0;0;0;;;
ЦФО;Москва;9;11,9;0,3;4;4,5;1;1;0;;;
ЦФО;Москва;10;5,5;0;0,5;0;0;0;0;;;
ЦФО;Московская область;3;0;0;0;2;0;0;0;0;0;0
ЦФО;Московская область;4;0;0;0;2;0;0;0;;;
ЦФО;Московская область;5;0;0;0;0;0;0;0;;;
ЦФО;Московская область;6;0;0;0;0;0;0;0;;;
ЦФО;Московская область;7;0;0;0;0;0;0;0;;;
ЦФО;Московская область;8;0;0;0;0;0;0;0;;;
ЦФО;Московская область;9;0;0;0;0;0;0;0;;;
ЦФО;Московская область;10;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;3;1;1;0;0;0;0;0;0;0;0
ЦФО;Орловская область;4;1;1;0;0;0;0;0;;;
ЦФО;Орловская область;5;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;6;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;7;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;8;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;9;0;0;0;0;0;0;0;;;
ЦФО;Орловская область;10;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Рязанская область;4;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;5;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;6;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;7;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;8;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;9;0;0;0;0;0;0;0;;;
ЦФО;Рязанская область;10;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Смоленская область;4;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;5;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;6;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;7;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;8;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;9;0;0;0;0;0;0;0;;;
ЦФО;Смоленская область;10;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Тамбовская область;4;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;5;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;6;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;7;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;8;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;9;0;0;0;0;0;0;0;;;
ЦФО;Тамбовская область;10;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Тверская область;4;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;5;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;6;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;7;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;8;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;9;0;0;0;0;0;0;0;;;
ЦФО;Тверская область;10;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Тульская область;4;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;5;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;6;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;7;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;8;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;9;0;0;0;0;0;0;0;;;
ЦФО;Тульская область;10;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;3;0;0;0;0;0;0;0;0;0;0
ЦФО;Ярославская область;4;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;5;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;6;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;7;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;8;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;9;0;0;0;0;0;0;0;;;
ЦФО;Ярославская область;10;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;3;0;0;0;0;0;0;0;0;0;0
ЮФО;Астраханская область;4;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;5;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;6;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;7;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;8;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;9;0;0;0;0;0;0;0;;;
ЮФО;Астраханская область;10;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;3;0;0;0;0;0;0;0;0;0;0
ЮФО;Волгоградская область;4;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;5;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;6;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;7;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;8;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;9;0;0;0;0;0;0;0;;;
ЮФО;Волгоградская область;10;0;0;0;0;0;0;0;;;
ЮФО;Краснодарский край;3;6;0;0;3;4;4;0;1;1;0
ЮФО;Краснодарский край;4;6;0;0;3;4;4;0;;;
ЮФО;Краснодарский край;5;0;0;0;0;0;0;0;;;
ЮФО;Краснодарский край;6;0;0;0;0;1;1;0;;;
ЮФО;Краснодарский край;7;0;0;0;0;1;1;0;;;
ЮФО;Краснодарский край;8;0;0;0;0;0;0;0;;;
ЮФО;Краснодарский край;9;1;0;0;1;3;3;0;;;
ЮФО;Краснодарский край;10;0;0;0;0;1;1;0;;;
ЮФО;Республика Адыгея;3;0;0;0;0;0;0;0;0;0;0
ЮФО;Республика Адыгея;4;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;5;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;6;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;7;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;8;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;9;0;0;0;0;0;0;0;;;
ЮФО;Республика Адыгея;10;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;3;1;0;0;0;0;0;0;0;0;0
ЮФО;Республика Калмыкия;4;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;5;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;6;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;7;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;8;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;9;0;0;0;0;0;0;0;;;
ЮФО;Республика Калмыкия;10;0;0;0;0;0;0;0;;;
ЮФО;Республика Крым;3;0;0;0;2;0;0;0;0;0;0
ЮФО;Республика Крым;4;0;0;0;2;0;0;0;;;
ЮФО;Республика Крым;5;0;0;0;0;0;0;0;;;
ЮФО;Республика Крым;6;1;0;0;0;0;0;0;;;
ЮФО;Республика Крым;7;1;0;0;0;0;0;0;;;
ЮФО;Республика Крым;8;0;0;0;0;0;0;0;;;
ЮФО;Республика Крым;9;0;0;0;0;0;0;0;;;
ЮФО;Республика Крым;10;0;0;0;0;0;0;0;;;
ЮФО;Ростовская область;3;1;0;0;2;2;2;0;0;0;0
ЮФО;Ростовская область;4;0;0;0;2;2;2;0;;;
ЮФО;Ростовская область;5;0;0;0;0;0;0;0;;;
ЮФО;Ростовская область;6;0;0;0;0;0;0;0;;;
ЮФО;Ростовская область;7;0;0;0;0;0;0;0;;;
ЮФО;Ростовская область;8;0;0;0;0;0;0;0;;;
ЮФО;Ростовская область;9;1;0;0;2;2;2;0;;;
ЮФО;Ростовская область;10;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;3;1;0;0;0;0;0;0;0;0;0
ЮФО;Севастополь;4;1;0;0;0;0;0;0;;;
ЮФО;Севастополь;5;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;6;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;7;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;8;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;9;1;0;0;0;0;0;0;;;
ЮФО;Севастополь;10;0;0;0;0;0;0;0;;;
