FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31
СКФО;Республика Северная Осетия — Алания;13;12;4;1;0;0;0;0;0;0;0;0;0;0;0;8;1;7;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Республика Северная Осетия — Алания;14;299;35;0;2;0;118;3;5;0;1;23;1;63;22;5;2;4;0;0;0;1;0;0;0;2;29;0;43;66;;
СКФО;Республика Северная Осетия — Алания;15;171,3;12,8;1;2;0;84,4;3;4,8;0;0,8;8,3;1;59;7,5;0;0;0;0;0;0;6;1;4;0;0;9,5;0;33,3;25,3;;
СКФО;Ставропольский край;3;2344;211;41;89;4;557;2;54;2;46;165;72;189;27;177;138;39;0;0;0;260;187;63;21;46;349;5;240;478;377;98
СКФО;Ставропольский край;4;1738;204;41;88;4;552;2;54;2;46;165;72;184;27;156;135;21;0;0;0;215;161;35;21;38;193;2;179;178;;
СКФО;Ставропольский край;5;74;11;5;4;0;60;2;25;0;32;1;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;;
СКФО;Ставропольский край;6;351;38;12;18;0;256;0;25;2;14;164;26;16;9;10;10;0;0;0;0;12;5;0;15;1;8;0;7;4;;
СКФО;Ставропольский край;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Ставропольский край;8;50;8;5;1;0;41;2;17;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;
СКФО;Ставропольский край;9;140;14;4;5;0;118;0;27;2;14;74;0;1;0;3;3;0;0;0;0;1;0;0;1;0;2;0;0;1;;
СКФО;Ставропольский край;10;251;7;0;1;0;5;0;0;0;0;0;0;5;0;21;3;18;0;0;0;10;2;8;0;6;43;0;36;123;;
СКФО;Ставропольский край;11;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;8;16;0;0;52;0;11;68;;
СКФО;Ставропольский край;12;165;14;6;7;0;0;0;0;0;0;0;0;0;0;73;59;14;0;0;0;78;55;18;0;0;0;0;0;0;;
СКФО;Ставропольский край;13;42;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;1;0;0;0;27;24;3;0;0;0;0;0;0;;
СКФО;Ставропольский край;14;1460;139;19;57;2;320;1;26;1;17;124;40;94;17;123;107;16;0;0;0;142;119;17;8;17;210;3;189;309;;
СКФО;Ставропольский край;15;1797,8;176,9;29;71,4;3,5;316,7;0;35;1;33,1;117,6;57,5;57,5;15;61;36;25;1;0;0;278,2;195,2;64,5;16,5;28,5;310,5;6;190;412,5;;
СКФО;Чеченская Республика;3;736;96;6;17;1;307;7;33;3;23;104;107;17;13;96;71;15;0;0;0;5;0;0;3;11;83;0;81;54;0;0
СКФО;Чеченская Республика;4;660;96;6;17;1;307;7;33;3;23;104;107;17;13;91;67;14;0;0;0;5;0;0;3;11;70;0;66;11;;
СКФО;Чеченская Республика;5;26;1;0;1;0;25;2;5;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Чеченская Республика;6;164;14;4;4;0;146;5;28;1;7;97;8;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;;
СКФО;Чеченская Республика;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Чеченская Республика;8;10;1;0;1;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Чеченская Республика;9;118;4;2;1;0;113;4;16;2;11;79;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
СКФО;Чеченская Республика;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;0;0;0;0;8;0;6;2;;
СКФО;Чеченская Республика;11;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;;
СКФО;Чеченская Республика;12;14;2;1;1;0;0;0;0;0;0;0;0;0;0;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Чеченская Республика;13;18;0;0;0;0;0;0;0;0;0;0;0;0;0;18;17;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СКФО;Чеченская Республика;14;469;63;2;7;1;188;4;20;3;9;61;73;12;6;63;63;0;0;0;0;5;0;0;1;4;56;0;73;16;;
СКФО;Чеченская Республика;15;18;3;2;0;1;7;0;0,8;0,3;0,2;2,7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;;
СФО;Алтайский край;3;2410;173;25;67;4;252;4;18;2;32;84;25;86;1;583;438;91;10;8;0;264;201;38;0;52;458;28;247;343;163;108
СФО;Алтайский край;4;1473;161;21;61;2;247;4;18;2;32;84;25;81;1;514;417;33;8;6;0;215;188;10;0;41;102;5;130;50;;
СФО;Алтайский край;5;36;2;1;1;0;34;1;4;0;27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Алтайский край;6;143;15;5;7;0;110;2;11;2;3;82;10;0;0;10;5;0;0;0;0;7;5;0;0;0;0;0;1;0;;
СФО;Алтайский край;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Алтайский край;8;21;2;1;1;0;19;1;3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Алтайский край;9;96;5;2;2;0;89;2;10;2;14;59;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;
СФО;Алтайский край;10;432;7;1;1;0;2;0;0;0;0;0;0;2;0;55;6;40;2;2;0;33;9;15;0;8;93;2;85;145;;
СФО;Алтайский край;11;160;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;7;1;4;0;1;54;0;8;88;;
СФО;Алтайский край;12;467;50;5;14;1;0;0;0;0;0;0;0;0;0;273;233;22;2;2;0;142;123;10;0;0;0;0;0;0;;
СФО;Алтайский край;13;229;9;1;3;0;0;0;0;0;0;0;0;0;0;146;105;21;4;2;0;70;46;14;0;0;0;0;0;0;;
СФО;Алтайский край;14;1579;97;8;39;3;111;1;3;2;16;27;7;54;1;411;322;38;7;6;0;174;143;7;0;36;305;4;203;231;;
СФО;Алтайский край;15;892,8;57,1;13;24,1;1;169;3;7,8;2;20,5;45,2;55,5;34;1;171;156;15,7;5;5;0;98,4;80,4;9;0;19;103,2;11;114,1;145;;
СФО;Иркутская область;3;1444;175;27;68;42;271;3;34;1;16;68;27;98;24;93;57;36;0;0;0;245;167;21;2;89;157;66;159;187;202;181
СФО;Иркутская область;4;1125;172;27;67;42;270;3;34;1;16;68;27;97;24;81;54;27;0;0;0;206;126;10;2;64;91;8;130;101;;
СФО;Иркутская область;5;41;5;2;3;0;35;2;15;0;16;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;
СФО;Иркутская область;6;136;30;3;8;14;94;0;11;0;0;65;0;5;13;0;0;0;0;0;0;5;2;0;1;0;1;0;4;1;;
СФО;Иркутская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Иркутская область;8;25;3;0;2;0;22;2;11;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Иркутская область;9;73;11;4;2;1;57;0;10;1;2;41;0;3;0;0;0;0;0;0;0;1;1;0;1;1;0;0;2;0;;
СФО;Иркутская область;10;121;1;0;1;0;0;0;0;0;0;0;0;0;0;10;3;7;0;0;0;13;9;3;0;1;2;45;7;42;;
СФО;Иркутская область;11;73;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;4;0;1;20;0;3;32;;
СФО;Иркутская область;12;104;19;7;8;0;0;0;0;0;0;0;0;0;0;23;21;2;0;0;0;62;44;0;0;0;0;0;0;0;;
СФО;Иркутская область;13;85;8;3;5;0;0;0;0;0;0;0;0;0;0;26;15;12;0;0;0;51;43;1;0;0;0;0;0;0;;
СФО;Иркутская область;14;991;128;15;45;36;169;0;18;0;6;42;15;70;18;53;39;14;0;0;0;179;117;5;2;44;119;29;138;130;;
СФО;Иркутская область;15;1236,7;149,5;18;41,1;35;159,1;3;24;0;14;55;15;27,1;21;93;57;36;0;0;0;240,9;164,5;16;1;84,5;147,6;62;131,1;168;;
СФО;Кемеровская область;3;1511;105;20;40;1;592;4;59;2;63;242;46;154;22;5;5;0;0;0;0;298;130;13;5;22;103;0;177;204;299;137
СФО;Кемеровская область;4;1231;99;18;35;1;588;4;59;2;63;242;46;150;22;5;5;0;0;0;0;290;123;11;5;17;61;0;117;49;;
СФО;Кемеровская область;5;104;11;3;4;0;92;1;25;0;40;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;
СФО;Кемеровская область;6;295;17;5;7;0;233;2;33;2;0;178;5;3;10;0;0;0;0;0;0;34;8;0;2;0;0;0;1;8;;
СФО;Кемеровская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Кемеровская область;8;78;6;2;2;0;71;1;22;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;
СФО;Кемеровская область;9;218;10;2;7;0;194;2;25;1;10;154;2;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;4;;
СФО;Кемеровская область;10;97;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;0;0;33;0;28;27;;
СФО;Кемеровская область;11;53;3;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;15;27;;
СФО;Кемеровская область;12;175;12;3;3;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;158;79;6;0;0;0;0;0;0;;
СФО;Кемеровская область;13;61;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;15;1;0;0;0;0;0;0;;
СФО;Кемеровская область;14;1068;60;7;18;1;377;4;34;1;36;159;25;105;13;5;5;0;0;0;0;251;87;7;4;6;80;0;152;133;;
СФО;Кемеровская область;15;803,5;69;9;24;0;261,8;3;39,4;1;31,7;105,5;8,5;54,2;18,5;20;20;0;0;0;0;155,7;42,7;7;2,5;18;86;0;92,5;98;;
СФО;Красноярский край;3;2399;231;35;81;9;588;15;48;2;45;254;147;55;22;156;95;37;14;12;2;272;170;41;26;58;269;18;318;449;280;74
СФО;Красноярский край;4;1878;222;33;78;9;585;15;48;2;45;254;147;52;22;135;89;23;6;5;1;242;164;17;26;52;158;4;258;190;;
СФО;Красноярский край;5;65;3;1;1;0;50;2;8;0;32;6;0;0;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0;3;;
СФО;Красноярский край;6;377;27;4;8;2;320;10;35;2;12;233;9;1;18;5;0;0;0;0;0;0;0;0;11;1;0;0;5;8;;
СФО;Красноярский край;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Красноярский край;8;33;1;1;0;0;28;2;7;0;17;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;;
СФО;Красноярский край;9;229;6;1;2;1;215;7;15;2;13;176;0;0;2;5;0;0;0;0;0;0;0;0;2;0;0;0;0;1;;
СФО;Красноярский край;10;253;5;0;0;0;0;0;0;0;0;0;0;0;0;13;5;7;8;7;1;24;6;18;0;6;35;3;43;116;;
СФО;Красноярский край;11;99;1;0;0;0;3;0;0;0;0;0;0;3;0;3;0;3;0;0;0;6;0;6;0;0;9;6;3;68;;
СФО;Красноярский край;12;100;11;3;6;0;0;0;0;0;0;0;0;0;0;47;39;1;0;0;0;42;38;0;0;0;0;0;0;0;;
СФО;Красноярский край;13;94;3;0;0;1;0;0;0;0;0;0;0;0;0;45;27;13;3;3;0;43;36;7;0;0;0;0;0;0;;
СФО;Красноярский край;14;1478;140;16;40;4;243;6;14;1;19;105;72;13;13;104;75;14;11;11;0;154;92;8;17;34;199;12;270;294;;
СФО;Красноярский край;15;1364,8;176,8;21,5;55,8;3;142,2;3,6;12,2;1;3,9;49,2;59,3;13;0;204,7;143,7;43;10;8;2;140,2;63,2;13,2;9,6;49,3;140,4;1,5;207,6;282,5;;
СФО;Новосибирская область;3;4432;380;97;138;11;1223;11;57;6;64;331;131;601;22;309;224;60;1;1;0;535;295;94;38;122;565;89;512;658;245;221
СФО;Новосибирская область;4;3353;363;91;127;10;1185;11;57;6;64;330;131;564;22;247;173;15;0;0;0;433;252;35;38;95;318;22;356;296;;
СФО;Новосибирская область;5;106;19;7;11;1;82;4;24;0;46;0;4;4;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;;
СФО;Новосибирская область;6;451;35;11;16;1;380;5;25;4;12;284;24;19;7;0;0;0;0;0;0;12;7;0;9;9;1;0;5;0;;
СФО;Новосибирская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Новосибирская область;8;65;15;7;7;0;48;4;12;0;29;0;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;
СФО;Новосибирская область;9;276;18;3;13;2;241;5;28;3;17;187;0;1;0;0;0;0;0;0;0;1;1;0;5;9;0;0;2;0;;
СФО;Новосибирская область;10;488;3;0;2;0;24;0;0;0;0;0;0;24;0;34;2;25;0;0;0;36;4;32;0;4;124;34;90;139;;
СФО;Новосибирская область;11;161;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;10;0;10;0;2;43;22;13;68;;
СФО;Новосибирская область;12;300;24;13;10;1;0;0;0;0;0;0;0;0;0;75;55;2;0;0;0;201;116;10;0;0;0;0;0;0;;
СФО;Новосибирская область;13;198;9;1;6;0;0;0;0;0;0;0;0;0;0;93;70;7;0;0;0;96;49;11;0;0;0;0;0;0;;
СФО;Новосибирская область;14;2783;196;35;72;6;830;5;32;4;38;231;94;411;15;175;119;16;0;0;0;326;137;21;24;46;365;60;388;373;;
СФО;Новосибирская область;15;2132,4;211,7;50,9;61,3;6;279;5;10,5;1;18,5;37,9;20,1;176;10;277,8;216,4;37,4;0;0;0;317;118,9;36,1;7,3;106;207,2;35;217,6;473,8;;
СФО;Омская область;3;1986;232;53;64;8;472;11;51;2;22;149;90;146;1;104;68;21;0;0;0;208;153;23;6;66;133;94;315;356;111;47
СФО;Омская область;4;1532;225;50;63;6;470;11;51;2;22;149;90;144;1;80;61;10;0;0;0;180;146;3;6;59;92;8;270;142;;
СФО;Омская область;5;43;9;4;5;0;29;2;12;0;15;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;4;;
СФО;Омская область;6;265;21;9;6;0;222;6;36;2;3;134;31;10;0;0;0;0;0;0;0;6;6;0;2;1;3;0;5;5;;
СФО;Омская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Омская область;8;30;5;3;2;0;21;2;5;0;13;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;;
СФО;Омская область;9;129;11;5;5;0;114;3;29;2;8;68;1;3;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;;
СФО;Омская область;10;190;6;2;1;2;2;0;0;0;0;0;0;2;0;16;1;8;0;0;0;16;4;10;0;6;22;21;26;75;;
СФО;Омская область;11;155;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;4;0;1;16;65;14;53;;
СФО;Омская область;12;62;3;0;1;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;0;45;22;1;0;0;0;0;0;0;;
СФО;Омская область;13;38;1;0;1;0;0;0;0;0;0;0;0;0;0;23;16;0;0;0;0;14;5;0;0;0;0;0;0;0;;
СФО;Омская область;14;1139;81;12;26;3;192;5;14;0;6;78;45;44;0;62;45;10;0;0;0;145;116;0;3;23;107;63;259;204;;
СФО;Омская область;15;1290,2;156,7;24;20,2;6;338;6,2;48,4;2;19,3;117,7;75,5;68,2;0,7;31;7;4;0,5;0;0;125;105,5;13,5;5;35;88;90;219,5;201,5;;
СФО;Республика Алтай;3;212;21;8;13;0;66;0;3;0;0;0;0;63;0;21;9;12;0;0;0;36;21;0;0;1;28;3;11;25;51;15
СФО;Республика Алтай;4;162;21;7;12;0;61;0;3;0;0;0;0;58;0;12;8;4;0;0;0;34;19;0;0;1;18;0;7;8;;
СФО;Республика Алтай;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Алтай;6;8;4;1;3;0;3;0;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Алтай;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Алтай;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Алтай;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Алтай;10;21;0;0;0;0;5;0;0;0;0;0;0;5;0;7;1;6;0;0;0;2;2;0;0;0;5;0;2;0;;
СФО;Республика Алтай;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;2;2;3;;
СФО;Республика Алтай;12;26;13;3;6;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;10;10;0;0;0;0;0;0;0;;
СФО;Республика Алтай;13;22;2;1;1;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;16;9;0;0;0;0;0;0;0;;
СФО;Республика Алтай;14;145;17;6;10;0;42;0;3;0;0;0;0;39;0;10;7;3;0;0;0;33;18;0;0;0;19;2;11;11;;
СФО;Республика Алтай;15;140,8;14;5,5;7,5;0;34;0;3;0;0;0;0;31;0;20,6;8,1;12,5;0;0;0;20;0;0;0;0;20;3;9;20,2;;
СФО;Республика Тыва;3;593;30;6;24;0;84;0;8;1;0;0;2;73;0;211;113;44;0;0;0;26;15;11;0;3;69;3;83;84;1;0
СФО;Республика Тыва;4;394;27;6;17;0;84;0;8;1;0;0;2;73;0;170;105;17;0;0;0;22;15;7;0;3;24;1;35;28;;
СФО;Республика Тыва;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Тыва;6;11;2;1;1;0;8;0;2;1;0;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Тыва;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Тыва;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Тыва;9;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Тыва;10;128;1;0;1;0;0;0;0;0;0;0;0;0;0;23;4;19;0;0;0;4;0;4;0;0;35;2;41;22;;
СФО;Республика Тыва;11;46;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;6;0;7;28;;
СФО;Республика Тыва;12;47;7;3;4;0;0;0;0;0;0;0;0;0;0;35;16;4;0;0;0;5;5;0;0;0;0;0;0;0;;
СФО;Республика Тыва;13;54;4;0;4;0;0;0;0;0;0;0;0;0;0;39;25;8;0;0;0;11;6;5;0;0;0;0;0;0;;
СФО;Республика Тыва;14;427;20;3;11;0;75;0;8;1;0;0;2;64;0;155;61;22;0;0;0;14;10;4;0;0;40;3;67;53;;
СФО;Республика Тыва;15;432;17;4;13;0;84;0;8;1;0;0;2;73;0;160;52;28;0;0;0;3;3;0;0;3;28;3;50;84;;
СФО;Республика Хакасия;3;595;63;17;22;1;146;0;17;2;3;52;18;54;0;72;31;36;2;2;0;82;29;16;1;2;43;0;43;141;100;35
СФО;Республика Хакасия;4;397;58;16;19;1;133;0;17;2;3;52;18;41;0;49;29;17;2;2;0;68;26;4;1;2;14;0;31;39;;
СФО;Республика Хакасия;5;8;1;1;0;0;7;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Хакасия;6;76;10;2;2;0;62;0;14;0;0;47;1;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;;
СФО;Республика Хакасия;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Хакасия;8;4;1;1;0;0;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Республика Хакасия;9;38;5;3;1;0;32;0;8;1;1;21;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;
СФО;Республика Хакасия;10;117;2;0;0;0;9;0;0;0;0;0;0;9;0;18;2;16;0;0;0;12;3;9;0;0;12;0;7;57;;
СФО;Республика Хакасия;11;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;0;1;10;;
СФО;Республика Хакасия;12;34;3;1;0;0;0;0;0;0;0;0;0;0;0;8;5;2;0;0;0;23;17;2;0;0;0;0;0;0;;
СФО;Республика Хакасия;13;44;0;0;0;0;0;0;0;0;0;0;0;0;0;34;11;4;0;0;0;10;5;5;0;0;0;0;0;0;;
СФО;Республика Хакасия;14;422;44;10;14;1;122;0;16;2;2;46;17;39;0;49;15;6;1;1;0;63;18;8;1;0;32;0;37;73;;
СФО;Республика Хакасия;15;544,1;52,5;10,2;17,3;0;130,8;0;17;2;3;49,4;18,4;41;0;74,2;29,2;36;1,5;1,5;0;65;21;5;1;2;42;0;39,1;136;;
СФО;Томская область;3;488;50;7;16;0;81;2;6;0;16;28;9;10;10;40;22;12;14;14;0;129;120;1;1;8;55;4;40;66;47;36
СФО;Томская область;4;382;49;7;16;0;81;2;6;0;16;28;9;10;10;26;20;4;14;14;0;122;113;1;1;6;39;0;34;10;;
СФО;Томская область;5;18;1;0;1;0;17;0;1;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Томская область;6;46;4;2;0;0;39;1;3;0;0;28;2;0;5;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;;
СФО;Томская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Томская область;8;9;0;0;0;0;9;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Томская область;9;22;2;1;1;0;20;0;1;0;3;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
СФО;Томская область;10;76;1;0;0;0;0;0;0;0;0;0;0;0;0;12;2;6;0;0;0;7;7;0;0;2;15;0;4;35;;
СФО;Томская область;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;4;2;9;;
СФО;Томская область;12;68;2;0;2;0;0;0;0;0;0;0;0;0;0;12;9;3;1;1;0;53;52;0;0;0;0;0;0;0;;
СФО;Томская область;13;34;2;1;0;0;0;0;0;0;0;0;0;0;0;9;8;1;0;0;0;23;22;0;0;0;0;0;0;0;;
СФО;Томская область;14;343;33;2;9;0;49;2;3;0;10;19;3;2;10;24;15;3;14;14;0;104;84;0;1;0;34;3;37;44;;
СФО;Томская область;15;439,8;45;9;10;0;81;2;6;0;16;28;9;10;10;38;20;12;14;14;0;89,3;88,3;1;1;8;55;4;38,5;66;;
УФО;Курганская область;3;1207;133;29;42;6;188;2;12;0;5;25;13;129;2;62;34;16;5;1;2;143;119;16;6;22;169;52;164;263;80;86
УФО;Курганская область;4;738;125;25;39;5;182;2;12;0;5;25;13;123;2;51;33;5;5;1;2;122;106;2;6;14;58;8;120;47;;
УФО;Курганская область;5;11;4;1;2;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;
УФО;Курганская область;6;54;10;0;2;0;38;2;9;0;0;25;0;2;0;0;0;0;0;0;0;2;2;0;2;0;0;0;2;0;;
УФО;Курганская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
УФО;Курганская область;8;5;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;
УФО;Курганская область;9;38;4;0;2;0;32;1;9;0;5;17;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;;
УФО;Курганская область;10;202;4;1;0;1;6;0;0;0;0;0;0;6;0;7;0;7;0;0;0;18;5;13;0;7;33;18;33;76;;
УФО;Курганская область;11;149;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;3;1;1;0;1;35;16;6;84;;
УФО;Курганская область;12;122;17;4;7;2;0;0;0;0;0;0;0;0;0;28;17;5;5;1;2;72;70;0;0;0;0;0;0;0;;
УФО;Курганская область;13;40;1;0;1;0;0;0;0;0;0;0;0;0;0;17;7;2;0;0;0;22;21;1;0;0;0;0;0;0;;
УФО;Курганская область;14;801;77;6;25;2;143;2;9;0;4;20;10;96;2;44;24;8;3;1;0;103;91;1;4;8;120;31;121;147;;
УФО;Курганская область;15;884,5;84,5;13,5;25;2;165,4;2;12;0;5;25;13;106,4;2;66,5;36,9;17,7;5;1;2;48,4;42,4;2;6;20;130,8;31;129,4;197,5;;
УФО;Свердловская область;3;4327;390;62;118;19;833;9;66;13;40;217;86;359;43;316;243;52;7;1;0;463;359;55;72;94;306;709;446;691;392;262
УФО;Свердловская область;4;2830;349;58;113;19;799;9;66;13;40;217;86;325;43;267;226;19;7;1;0;402;328;22;72;86;178;198;284;188;;
УФО;Свердловская область;5;87;10;4;2;0;60;1;20;6;26;5;0;1;1;0;0;0;0;0;0;10;10;0;7;0;0;0;0;0;;
УФО;Свердловская область;6;411;60;15;10;3;275;4;35;7;11;192;9;12;5;0;0;0;0;0;0;30;29;0;33;1;1;4;7;0;;
УФО;Свердловская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
УФО;Свердловская область;8;68;4;2;1;0;54;1;22;6;25;0;0;0;0;0;0;0;0;0;0;7;7;0;3;0;0;0;0;0;;
УФО;Свердловская область;9;245;20;8;4;3;219;3;25;7;13;168;0;3;0;0;0;0;0;0;0;0;0;0;3;0;1;0;2;0;;
УФО;Свердловская область;10;855;34;0;1;0;30;0;0;0;0;0;0;30;0;39;12;27;0;0;0;53;27;22;0;2;57;326;103;211;;
УФО;Свердловская область;11;279;2;0;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;0;0;3;0;2;0;2;37;81;10;140;;
УФО;Свердловская область;12;341;62;9;13;1;0;0;0;0;0;0;0;0;0;115;103;6;3;0;0;161;132;5;0;0;0;0;0;0;;
УФО;Свердловская область;13;272;27;0;7;3;0;0;0;0;0;0;0;0;0;133;94;34;0;0;0;112;76;14;0;0;0;0;0;0;;
УФО;Свердловская область;14;3085;278;27;64;16;542;5;38;8;28;155;48;229;31;237;193;24;6;0;0;334;240;20;58;20;212;613;323;462;;
