FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
ЮФО;Республика Крым;7;1894;0;0;0;0;0;0;0;1402;0;492;0;0;0;;;;
ЮФО;Республика Крым;8;0;476;325;0;151;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Крым;9;2475;2475;2355;0;120;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Республика Крым;10;9366;4932;3293;0;1340;0;299;294;1402;0;3032;0;0;0;;;;
ЮФО;Республика Крым;11;2045;1990;1500;0;392;0;98;0;0;0;55;0;0;0;;;;
ЮФО;Республика Крым;12;7909;4144;3384;0;477;0;283;0;2540;1284;1225;0;0;0;;;;
ЮФО;Ростовская область;3;51404;34488;21369;1646;5673;125;7321;813;6172;3030;10744;22193,63;10731;9632;555;262;15;18
ЮФО;Ростовская область;4;2521;2521;1193;0;498;0;830;330;0;0;0;0;0;0;;;;
ЮФО;Ростовская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Ростовская область;6;5276;1095;487;0;0;0;608;0;4181;1518;0;0;0;0;;;;
ЮФО;Ростовская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Ростовская область;8;0;12787;7598;923;2172;125;2892;262;5982;2860;0;0;0;0;;;;
ЮФО;Ростовская область;9;570;570;423;0;0;0;147;0;0;0;0;0;0;0;;;;
ЮФО;Ростовская область;10;42714;26641;15452;1646;4502;125;6562;757;6172;3030;9901;0;0;0;;;;
ЮФО;Ростовская область;11;7012;6181;5057;0;701;0;423;56;0;0;831;0;0;0;;;;
ЮФО;Ростовская область;12;1108;1096;437;0;470;0;189;0;0;0;12;0;0;0;;;;
ЮФО;Севастополь;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ЮФО;Севастополь;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
ЮФО;Севастополь;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
