FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12
ЮФО;Республика Крым;4;309075,3;179575,5;19720,4;159304,1;551;65874,3;63625,5;0;0;;;
ЮФО;Республика Крым;5;0;0;0;0;0;0;0;0;0;;;
ЮФО;Республика Крым;6;54078,9;12384,3;10994,5;838,8;551;15356,9;26337,7;0;0;;;
ЮФО;Республика Крым;7;215439,4;133353,7;8725,9;124627,8;0;46254,4;35831,3;0;0;;;
ЮФО;Республика Крым;8;0;0;0;0;0;0;0;0;0;;;
ЮФО;Республика Крым;9;42363,2;29628,8;0;29628,8;0;10256,8;2477,6;0;0;;;
ЮФО;Ростовская область;3;1369048,7;267131,1;149105,9;117854,2;171;333171,8;746795,6;21950,2;0;33726,9;132574,4;245
ЮФО;Ростовская область;4;1246653,6;263231,9;149105,9;113955;171;246896,3;715630,2;20895,2;0;;;
ЮФО;Ростовская область;5;3959;0;0;0;0;0;3959;0;0;;;
ЮФО;Ростовская область;6;114071,6;82852,8;82453;399,8;0;11510,1;19708,7;0;0;;;
ЮФО;Ростовская область;7;1021129,6;164816,4;51100,2;113545,2;171;146626,9;688791,1;20895,2;0;;;
ЮФО;Ростовская область;8;0;0;0;0;0;0;0;0;0;;;
ЮФО;Ростовская область;9;122395,1;3899,2;0;3899,2;0;86275,5;31165,4;1055;0;;;
ЮФО;Севастополь;3;0;0;0;0;0;0;0;0;0;0;0;0
ЮФО;Севастополь;4;0;0;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;5;0;0;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;6;0;0;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;7;0;0;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;8;0;0;0;0;0;0;0;0;0;;;
ЮФО;Севастополь;9;0;0;0;0;0;0;0;0;0;;;
